影像显示后极部扁平的类圆形肿物等类似改变。	______	The imaging showed a flat round-like mass in the posterior pole, suggesting the possibility of chori=oid osteoma.
您的体重属于肥胖，迫切需要减少能量的摄入，减轻体重。	______	Your weight is over the average, and you urgently need to reduce your energy intake and lose the weight.
熬夜、吸烟、酗酒等不良的生活习惯也会增加脑卒中风险。	______	Bad habits such as staying up late, smoking and alcohol also increase the risk of stroke.
苯、除草剂、杀虫剂、染发剂的长期接触也容易诱发贫血。	______	Fool, herbicide, insecticide, hair dye long-term contact are also easy to induce the anemia.
可能由于先天生理性瞳孔较小导致图片成像无法达到识别标准	______	The image cannot meet the recognition criteria probably due to the small innate physiological pupil
如无视力改变等症状，一般无需治疗，以观察为主，每年复查	______	If there is no vision change and other symptoms, generally without treatment, mainly to observation  and annual review.
定时定量进餐，避免暴饮暴食，控制浓茶和咖啡的过量饮用。	______	Please have regular and quantitative meal, avoid overeating  and control the excessive drinking of strong tea and coffee.
影像呈橙红色，脉络膜血管清晰可见。	______	The images was orange-red and choroidal vessels were clearly visible.It suggests that the fundus of albinism is possible.
心肌缺氧会导致心功能的下降，出现心率加快、心悸等表现。	______	Cardiac hypoxia can lead to a decline in heart function, accelerated heart rate, palpitations and other manifestations.
提示生理性大杯或青光眼可能。表现为视杯、视盘比值偏大。	______	A physiological goblet or glaucoma is possible which manifests the optic cup and disc ratio is large.
无氧运动可以选择强度较小的运动方式如高尔夫、乒乓球等。	______	Anaerobic exercise like  golf, table tennis etc can  be chosen because of less intensity.
有艾滋病、病毒感染、恶性肿瘤和各种慢性病也会导致贫血。	______	AIDS, viral infections, malignancies and various chronic disease can also lead to anemia.
视网膜可见黄白色斑点样沉积，为玻璃膜上的色素异常沉积。	______	Yellow and white spotted deposition can be seen in the retina, which is a deposition of abnormal pigmentation on the glass membrane.
运动结束后应注意肌肉的适当拉伸，可进行适量按摩和放松。	______	After finishing the exercises， you are recommended to doing  proper stretching of muscles, appropriate massage and relaxation.
视网膜可见大玻璃膜疣或者色素异常特征等类似改变，直径＞125微米。	______	Similar changes such as large drusen/ abnormal pigmentation features, with a diamerter greater than 125 microns.
视网膜可见黄斑色斑点样沉积，直径＞125μm。	______	Similar changes such as abnormal pigmentation features, with a diamerter greater than 125 microns.
视网膜可见黄白色斑点沉积，可能为玻璃膜疣样改变，直径＜125微米。	______	There are yellow-white deposits under the retina, possible drusen, less than 125 microns in diameter.
使用电子书阅读器代替手机看电子书，减少蓝光损害。每用眼1小时，让眼放松10分钟。	______	Use e-book reader instead of mobile phone to read  to reduce blue light damage.Reax your eyes for 10 minutes per hour.
可能有飞蚊症、视疲劳等。但是高度近视引起的并发症可致盲。	______	It may be floaters, visual fatigue etc.However, the complications caused by high myopia can cause blindness.
影像可见视盘周围视网膜水肿等类似改变，多湖状脱离，或有晚霞样改变。	______	Imaging shows retinal edema around the optic disc, multiple lake detachment, or sunset-like changes.
您的体重偏低，应该适当增加蛋白质的摄入，维持健康的体重。	______	Your weight is low, and you should increase protein intake to maintain a healthy weight.
无氧运动可以选择短跑、力量训练、竞技类运动、球类运动等。	______	Anaerobic sports like sprint, strength training, competitive sports and bool sports can be chosen.
有氧运动可以选择长跑、游泳、快骑自行车、快走、健身操等。	______	Aerobic sports like long-distance running, swimming, fast cycling, fast walkingand aerobic etc can be chosen.
炸鸡、汉堡、可乐、甜食等食物热量较高，要尽量避免其摄入。	______	Fried chicken, burger, cola, sweets and other foods are high in calories, so please eat less.
视网膜内可见散在出血点、渗出、静脉串珠改变或微血管异常。	______	Scattered bleeding points, exudation, altered venous beads or microvascular abnormalities were seen in the retina.
视网膜可见黄斑区色泽异常，中心凹反光消失或存在其他改变。	______	The macular area of the retina is abnormal, the fovea reflection disappeared or the presence of other changes.
视网膜可见黄斑区色泽异常，中心凹反光消失或存在其他病灶。	______	The macular area of the retina is abnormal, the fovea reflection disappeared or the presence of other lesions.
贫血患者可能出现黄疸，肝脏肿大、恶心、便秘或腹泻等表现。	______	Patients with anemia may have symptoms like jaundice, liver enlargement, mausea, constipation or diarrhea etc.
黄斑负责人眼的中心视觉，黄斑部异常意味有视力下降的风险。	______	The macula take charge of the central vision of the human eye. Abnormalities in the macula mean a risk of vision impairment
控制电子产品的使用时间，每天累计使用电子产品时间尽量少于4小时，字体尽量调大。	______	Control the use time of electronic products less than 4 hours a day, and increase the font as big as possible.
养成进食时细嚼慢咽的好习惯，吃饭时避免狼吞虎咽和过量进食。	______	Develop the good habit of eating slowly, and avoid gobbling and overeating.
单次运动时间不宜过长，运动结束后注意适量补充水分和电解质。	______	A single excercise time should not be too long, After the end of the movement, please supplement  appropriate amount of water and electrolyte.
建议富钾低钠饮食，多吃富含膳食纤维的谷物、如燕麦、玉米等。	______	It is recommended to diet in rich potassium and low sodium and eat more grains rich in dietary fiber such as oats and corn.
影像可见呈单个环形、浅灰色的浑浊物投影。	______	The image shows a single annular, light gray turbidity projection, suggesting the posterior viteous detachment.
影像可见沿神经纤维走行的白色不透明，有丝样光泽羽毛状区域。	______	The images shows opaque white, silky plumage areas along the nerve fibers.
影像显示纤维血管性增生病灶，提示脉络膜新生血管性病变可能。	______	The imaging showed fibrovascular hyperplasia lesions, suggesting the possibility of choroidal neovascular pathology.
眼底可见玻璃膜疣或者色素异常，提示有视网膜脉络膜变性可能。	______	Drusen/ abnormal pigmentation are visible in the fundus, suggesting the possibility of chororetinal degeneration.
视网膜动脉反光增强、动静脉交叉压迫征，动静脉直径比值偏小。	______	Retinal artery reflection enhancement, anteriovenous croo-compression sighs, and the arteriovenous diameter ratio is small.
视网膜动脉反光增强、动静脉交叉压迫征，动静脉直径比值偏小等类似改变。  ______  Retinal artery reflection enhancement, anteriovenous cross compression characteristics, arteriovenous diameter ratio and other similar manifestations.
视网膜影像可见黄斑区色泽异常，中心凹反光消失，有炎性表现。	______	Retinal imaging showed abnormal color in the macular area, fovea and inflammation.
贫血患者可能会出现消化功能减退、食欲不正、吸收较差等表现。	______	Anemia patientis may appear symptoms like digestive loss, malappetite, poor absorption etc.
避免情绪的过度激动引起眼压升高，避免身体和精神的过度劳累。	______	Avoid excessive emotional excitement that may cause intraocular pressure, and avoid physical and mental overwork.
控制盐的食用。高盐摄入人群的高血压患病风险是低盐摄入人群的1.75倍。国人平均每日食盐摄入为10克，需要降至6克。	______	Control the salt consumption.People with high salt intake have a 1.75 times higher risk of hypertension than people with low salt intake.
可能因小瞳孔或白内障等原因导致照片不能满足识别需要的清晰度。	______	It is possible that the photo does not meet the clarity of recognition needs due to reasons such as the microcoria or cataract.
定期进行眼部健康检查，早期发现健康风险，及时发现，及时干预。	______	Do regular eye health examination, and  find health risks early.  Timely detect, and timely intervene.
影像所见视网膜存在可疑病变，建议眼科临床进一步检查作出诊断。	______	Suspicious pathyology was found in the seen retina. For making a diagnose, futher ophthalmic clinical examination is recommended.
影像提示视盘部出现带有光泽的结缔组织样膜。	______	The image suggests a shiny connective tissue-like membrane in the optic disc, suggesting the possibility of the optic disc anterior membrane.
您的体重已超重，建议以有氧运动为主，结合无氧运动，减轻体重。	______	Your weight is overweight, and it is recommended to lose weight mainly by aerobic exercise, combined with anaerobic exercise.
眼底豹纹样改变或漆裂纹，视盘弧形斑，或伴有不同类型的萎缩斑。	______	Tessellated fundus or paint crack, optic disc are spots, or acompained by different types of atrophic spots.
系统运动前应认真了解正确的运动姿势和习惯，避免不必要的损伤。	______	Before systematic ecercise, you should carefully understand the correct exercise posture and habits to avoid unnecessary injury.
视网膜内可见散在出血点、渗出、静脉串珠或微血管异常等类似改变	______	The retina shows similar manifestations like scattered bleeding points, exudation, venous beads or microvascular abnormalities etc.
视网膜可见视盘色泽异常，视网膜出血、边界不清或周边血管隆起。	______	The retina shows abnormal optic disc color, retinal hemorrhage, unclear borders or bulge of peripheral vessels.
视网膜色素上皮减少，可见脉络膜血管暴露，豹纹样改变明显。	______	The retinal pigment epithelium was reduced, and choroidal vascular exposure was visible, and significant tessellated fundus was formed.
贫血可能导致内分泌失调以及性欲的减退，还可能降低机体免疫力。	______	The anemia may lead to endocirne disorders, decreased libido and may also reduce the body's immunity.
近视人群选择正规的验光配镜机构，及时矫正视力，避免度数加深。	______	Myopia people should choose regular optometry matching institutions, timely correction of vision to avoid degree deepening.
包括花生、杏仁、核桃、巴旦木等。坚果富含不饱和脂肪酸，每天吃10克坚果, 就能显著降低人们死于心血管疾病和癌症的风险。	______	Nuts including peanuts, almonds, walnuts and badan wood etc. are rich in unsatureated fatty acis.Eating 10grams of nuts a day can significantly reduce the risk of dying from cardiovascular disease and cancer.
视网膜影像未见微血管瘤、出血点、硬性渗出等糖尿病性视网膜病变表现。	______	Retinal imaging does not showed diabetic retinopahy symptoms like microhemangioma, bleeding points, hard exudation, and so on.
减少精细食物的摄入，精米细面要少吃，多吃粗粮，如高粱、荞麦等。	______	Reduce the intkae of fine food. Eat less rice and noodles, but eat more coarse grains such as sorghum, buckwheat etc.
控制体重，同时也要注意控制腰围。腰围过大，会增加糖尿病的风险。	______	Control the weight, but also pay attention to control the waist circumference, which cam increase the risk of diabetes.
无明显症状者定期复查，出现眼前漂浮物等症状应就医做进一步检查。	______	Those with no obvious symptoms should be reviewed regularly, and the immediate floating pbjects and other symptoms should seek medical treatment for further examination.
眼底可见灰白色圆形灼烧后瘢痕，提示眼底过往进行过激光治疗可能。	______	Gray-white round burning scar was visible in the fundus, indicating the possibility of laser treatment before.
视网膜内可见散在出血点、渗出、静脉串珠或微血管异常等类似改变。	______	Similar changes of scattered bleeding points exudation, venous beads, or microvascular abnormalities were seen within the retina.
视网膜可见疑似微血管瘤或微小出血点，部分情况下与点状出血特征相似。	______	Red puncbulge-like changes were seen in the retina, in some cases similar to punctate bleeding features.
阅读、看电视时保持合适的距离，避免过近或过远，书本与眼睛距离以30cm为准，看电视应保持电视画面对角线6至8倍的距离。	______	Keep the appropraite distance when  reading and watching TV. The distance between the book and the eyes should more than 30cm and the distance between the TV should from six to eight times the length of TV picture diagonal.
可能因为拍照姿势不正确或者眨眼造成视网膜影像未识别。	______	The report was not generated because of the incorrect posture or the blink of the eye.
可能因为瞳孔过小或眨眼等原因造成视网膜影像无法识别。	______	The report was not generated because retinal images could not be identified probably due to the smaller pupil or blinking.
右眼图片不可读，左眼发现中度非增殖性（含）以上糖尿病性视网膜病变	______	Pictures of the right eye can not be identified, and moderate nonproliferative(including)above diabetic retinal changes were found in the left eye.
外出时可佩戴太阳镜或变色眼镜，使用屏幕类产品可以佩戴防蓝光眼镜。	______	Wear sunglasses or discoloration glasses when going out, and  wear anti-blue light glasses when using screen products.
如果是疲劳等原因，一般症状会消退；如果是其他原因需要监测与复查。	______	If it is caused by fatigue, general symptoms will disappear. If other reasons,  the monitoring and review are need.
左眼图片不可读，右眼发现中度非增殖性（含）以上糖尿病性视网膜病变	______	Pictures of the left eye can not be identified, and moderate nonproliferative(including)above diabetic retinal changes were found in the right eye
影像显示视网膜下有青灰色类圆形斑片，边界清晰。	______	The images showed subretinal greenish gray round patches with clear borders, suggesting choroidal pigmented nevus.
提示有生理性老化或者年龄相关性黄斑变性可能。视网膜可见玻璃膜疣。	______	It suggests the possibility of the physiological aging or age-related macular degeneration.Drusen is visible in the retina.
提示生理性大杯或青光眼可能。表现为视杯、视盘比值偏大等类似改变。	______	It suggests the possibility of  a physiological goblet or glaucoma, manifesting optic cup, optic disc ratio and other similar changes.
是糖尿病性视网膜病变的晚期阶段，已严重影响视力，有极高失明可能。	______	It is the late stage of diabetic retinopathy, which has seriously affected the vision and led to a very hifh possibility of blindess.
糖类、脂类代谢异常，过度肥胖，会增加血液粘滞度，增加脑卒中风险。	______	Abnormal metabolism of sugar and lipids and excessive obesity will increase blood viscosity and  the risk of the stroke.
经常使用电脑、手机等电子产品的人群，黄斑容易受到屏幕蓝光的损害。	______	People who often use computers, mobile phones and other electronic products, their macula are vulnerable to blue light on the screen.
视网膜可见玻璃膜疣、黄斑区色素异常、新生血管性病变或地图样萎缩。	______	Drusen, abnormal pigmentation in the macular area, neovascular pathology or geographic atrophy are visible in the retina.
视网膜后极部视网膜部分区域呈灰色或青灰色，并有皱褶或者劈裂改变。	______	Parts of the posterior pole of the retina are gray or green gray, with fold or spilt changes.
视网膜影像可见黄斑区色泽异常，中心凹反光消失，有炎性等类似改变。	______	In Retinal images visible macular area, the  color was  abnormal and fovea reflection disappeared, with the inflammation and other similar changes.
视网膜影像可见黄斑区色泽异常，中心凹反光消失，有环状或孔状表现。	______	In Retinal images visible macular area, the  color was  abnormal and fovea reflection disappeared, with ring-like or pole-like manifestations .
视网膜色素上皮减少，可见脉络膜血管完全暴露，形成重度豹纹样改变。	______	Retinal pigment epithelium is reduced and visible choroidal vessels are completely exposed and severe tessellated fundus are formed.
视网膜色素上皮减少，可见脉络膜血管隐约暴露，形成轻微豹纹样改变。	______	Retinal pigment epithelium is reduced and visible choroidal vessels are slightly exposed and slight tessellated fundus are formed.
轻度病变如无视力改变等症状，一般无需治疗，以观察为主，每年复查。	______	Mild pathology if has no visual changes and other symptoms, generally do not need treatment, mainly to observation and annual review.
随病程进展可发生视网膜变性裂孔和脱离、黄斑出血等，严重者可致盲。	______	With the progression of the disease, it may cause retinal degeneration fissure, detachment and macular hemorrhage etc., and even lead to blindness.
黄斑区及视盘周围出现边界明确的灰白色损害，萎缩灶内可见色素沉着。	______	Well-defined grey-white damage appeared in the macular area and around the optic disc, and pigmentation was seen in the atrophic foci.
糖尿病是指人体利用葡萄糖的能力下降，导致血糖升高。糖尿病发病率为10%，容易引发多种严重的并发症，被称为“不死的癌症”。中国的糖尿病患者人数为1.14亿，每年有超过84万患者死于糖尿病及其并发症, 其中33.8%的年龄小于60岁。	______	Diabetes is caused by the body's poor ability to use glucose, resulting in increased blood sugar. Diabetes can lead to various severe complications. The number of people with diabetes in China is 114 million, and more than 840000 patients die of diabetes and its complications annually, and 38 percent are less than 60 years old.
糖尿病性视网膜病变（简称糖网）是欧美等发达国家四大致盲眼病之一。2型糖尿病患者的失明率是普通人的29倍。<br/>糖网是患糖尿病后并发的视网膜血管病理改变，检查时常见视网膜动脉硬化、微血管瘤出血,硬性渗出；棉絮状软性渗出等。严重时可导致新生血管形成、玻璃体出血，机化物增生；甚至继发性视网膜脱离，视力丧失。	______	Diabetic retinopathy（sugar net）is one of the four major diseases leading to blindness.  in developed countries such as Europe and the United states.People with type 2 diabetes have 29 times more blindness than the general population.Sugar mesh is complicated by diabetes, common retinal arteriosclerosis, microhemangioma bleeding, hard exudation, cotton soft exudation.In severe cases, neovascularization, vitreous hemorrhage retinal detachment and visual loss.
不要饮酒，酒精会引发交感神经的过度兴奋，增加慢性疾病和眼病的发生。	______	Do not drink alcohol that will trigger sympathetic excessive excitement, increase the occurrence of chronic diseases and eye diseases.
以视网膜血管异常扩张和视网膜内层及外层渗出为特征，可引起视力下降。	______	It is characterized by abnormal retinal vascular expansion and inner and outer retinal exudation, which can cause visual loss.
保持眼部卫生，不随意揉眼，避免用眼过度疲劳，培养做眼保健操的习惯。	______	Keep eye hygiene, do not rub your eyes, avoid excessive fatigue with your eyes, and cultivate the habit of doing eye exercises.
减少久坐时间，持续的坐姿会导致肥胖、增加心血管疾病和癌症患病风险。	______	Reduced sedentary time because the constant sitting posture can cause obesity and increased risk of cardiovascular disease and cancer.
可能因小瞳孔或某些原因导致部分照片不可读，识别结果仅针对可读图片。	______	Some photos can not be identified may due to the microcorias or some other reasons, and the recognition result is only for readable pictures.
可能因白内障或某些原因导致部分照片不可读，识别结果仅针对可读图片。	______	Some photos can not be identified may due to the cataract or some other reasons, and the recognition result is only for readable pictures.
右眼图片不可读，左眼未发现中度非增殖性（含）以上糖尿病性视网膜病变	______	The picture of the right eye can not be identified, and no moderate non-proliferative(inclusive)or diabetic retinopathy was found in the left eye
左眼图片不可读，右眼未发现中度非增殖性（含）以上糖尿病性视网膜病变	______	The picture of the left eye can not be identified, and no moderate non-proliferative(inclusive)or diabetic retinopathy was found in the right eye
影像显示视网膜动脉分支出现圆形或纺锤形瘤体。	______	The imaging showed round or spindle-shaped tumor bodies in retinal artery branches, suggesting the possibility of retinal aneurysm.
影像显示视网膜表面出现灰色半透明的白色纤维膜。	______	The imaging showed a gray and translucent white fibrous membrane on the retinal surface, suggesting the possibility of the anterior retinal membrane.
影像显示黄斑区脉络膜萎缩，视网膜色素上皮缺失等类似改变。	______	The imaging showed choroidal atrophy in the macular area and loss of retinal pigment epithelium, suggesting the possibility of  geographic atrophy.
提示视网膜有片状明亮灰白色区，边缘境界分明，常有不规则的色素沉着等类似改变。	______	It indicates that the retina has a bright gray-white area with a clear marginal state and often has the  irregular pigmentation.
有疑似病理改变，因病变特征性不符，不能判别为本方案识别范围内的病变	______	There are suspected pathological changes, which cannot identify the pathyology  within the scope of the identification of this scheme.
眼底可见视盘面积明显扩大，中央如花蕊样白色不透明，外周脉络膜萎缩。	______	The area of the optic disc is significantly enlarged, central white opaque and peripheral choroidal.
眼底有色泽与形态异常，提示脉络膜病变、视神经病变或视网膜病变可能。	______	The fundus has abnormal color and morphology, suggesting the possibility of choroopathy, optic neuropathy or retinopathy.
眼底脉络膜新生血管性病变或地图样萎缩，提示有视网膜脉络膜变性可能。	______	Fundus choroidal neovascular pathology or  geographic atrophy, suggesting the possibility of chorotinal degeneration.
积极治疗可预防新生血管产生，若未及时治疗，可继发新生血管性青光眼。	______	If your recieve active treatment can prevent neovascularization. If not, it can be secondary to neovascular glaucoma.
视网膜内可见弥漫性出血或渗出，静脉呈串珠状改变，并伴有微血管异常。	______	Diffuse hemorrhage or exudation was seen in the retina, with microvascular abnormalities.
视网膜静脉迂曲扩张，有放射状出血、棉絮斑，或伴有视盘附近新生血管。	______	The retinal veins are dilated with radial bledding, cotton spots or neovasculartization near the optic disc.
视网膜黄斑区色泽异常，中心凹反光消失，有薄膜样反光或者灰白膜表现。	______	Retinal macular area are abnormal color，fovea reflection disappeared, film-like reflection or gray film performance.
贫血会导致面色苍白或萎黄，嘴唇、眼结膜及指甲床颜色变淡，容易疲倦。	______	The anemia can lead to pale or yellow face, faint colors in lips, eyes conjuctiva and nail, and easy tendency to get tired.
饮食保证食物的多样性，适当增加瘦肉、动物内脏、鱼肉、血制品的摄入。	______	The diet maintains the diverity of food, and appropriately increases the intake of lean meat, animal viscera, fish and blood products.
可能因白内障或小瞳孔等原因造成视网膜影像无法识别，请进一步眼科检查。	______	Retinal imaging may not be recognized due to the cataract or microcoria, please conduct further opthalmic examination.
合理安排一日三餐的时间和能量比例，减少油炸、烟熏、腌制食品的食用量。	______	Resonably arrange the time and energy ratio of three meals a day, and reduce the amount of fried, smoked and pickled food.
影像所见未具有临床治疗意义的异常特征，建议结合临床作进一步诊断方案。	______	Without abnormal features with clinical therapeutic significance, further diagnosis scheme is recommended in combination with clinical practice.
您有糖尿病风险异常，应定期监测血糖，维持血糖的稳定，延缓疾病的进展。	______	You have an abnormal risk of diabetes, so you should monitor your blood sugar regularly to maintain your blood sugar atability and delay the progression of the disease.
您的体重偏低，建议进行适当的无氧运动，配合有氧运动，维持健康的体重。	______	Your weight is low. It is recommended to do appropriate anaerobic exercise, with aerobic exercise to maintain a healthy weight.
控制胆固醇和饱和脂肪酸的摄入，减少动物脂肪摄入比例，增加植物性饮食。	______	Control the intake of cholesterol and saturated fatty acids, reduce the proportion of animal fat intake, and increase the plant-based diet.
眼底可见灰白色圆形灼烧后瘢痕样改变，提示眼底过往进行过激光治疗可能。	______	Scar-like changes after gray round burning were seen in the fundus, indicating the possibility of laser treatment before.
视网膜可见动脉颜色变淡、铜丝样或银丝样改变，动静脉交叉压迫征，动静脉管径比值＜2:3。	______	Retinal artery reflection enhancement, anteriovenous cross compression characteristics, arteriovenous diameter ratio and other similar manifestations.
视网膜可见黄白色斑点样沉积等类似改变，可能为玻璃膜上的色素异常沉积。	______	Similar changes such as yellow-white spot-like deposition in the retina may be a deposition of abnormal pigmentation on the glass membrane.
视网膜色素上皮减少，可见脉络膜红色血管隐约暴露，形成轻微豹纹样改变。	______	Retinal pigment epithelium was reduced and choroid red vessels were faintly exposed, forming slight tessellated fundus.
贫血患者会出现皮肤黏膜苍白、干燥、毛发枯燥和断裂，甚至出现皮肤溃疡。	______	Anemic patients will have symptoms like pale skin mucosa, dry, dry hair and fracture and even skin ulcers.
常见表现一开始是下肢发凉、麻木、疼痛，接着是溃烂、坏死、截肢。截肢后5年患者的生存率仅44%。	______	Common manifestations begin with chils, numbnessand pain in the lower extremitie, followed by elceration, necrosis andamputation.The survival rate of patients after amputation was only 44% after 5 years.
一般是由眼部激光手术造成。平时可能会有眼干、眼涩、视疲劳等干眼症特征。	______	It is usually caused by eye laser surgery.Usually may have symptoms like dryness of eye, eye astringent, visual fatigue and other xeroma characteristics.
可能由于患者自身条件原因造成视网膜影像无法识别，建议临床其它眼科检查。	______	The retinal imaging may not be identified due to the patient'sown conditions, and other clinical ophthalmic examinations are recommended.
多喝水，建议以白开水为主，合理选择饮料，以低糖、乳类或纯果汁饮料为佳。	______	Drink more water, mainly plain boiled water. Choose drinks with low sugar, milk or pure juice.
影像可见视网膜大片渗出斑块等类似改变，呈白色或黄白色，视网膜动静脉均有明显损害。	______	The imaging showed large whilte or yellowish white retinal plaques, and significant damage of the retinal arterioveins.
您有视网膜少量出血异常，应注意休息，避免过度劳累，保持良好的用眼习惯。	______	A small amount of abnormal retinal hemorrhage are found, and you should better rest, avoid overwork and maintain good eyes using habits.
眼底可见色泽与形态异常，提示脉络膜病变、视神经病变或者视网膜病变可能。	______	Abnormal color and morphology can be seen in the fundus, suggesting the possibility of choroopathy, optic neuropathy or retinopathy.
眼底豹纹样改变或漆裂纹，视盘弧形斑，或伴有不同类型的萎缩斑等类似改变。	______	Fundus leopard pattern changes or paint crack, optic disc arc spots and or with different types of atrophy spots and other similar changes.
视网膜可见视盘色泽异常，视网膜出血、边界不清或周边血管隆起等类似改变。	______	The retina has abnormal optic disc color, and similar changes such as retinal hemorrhage, unclear borders or peripheral vascular bulge.
视网膜后极部视网膜部分区域呈灰色或青灰色，并有皱褶或者劈裂等类似改变。	______	Parts of the posterior pole of the retina are gray or greenish gray, with similar changes such as wrinkles or splitting.
黄斑区色泽异常，中心凹反光消失，有圆形或卵圆形隆起，淡黄或灰黄色边界。	______	The macular area color is abnormal, the foveal reflection disappeared, round or oval bulge, light yellow or gray yellow boundary.
多食用羽衣甘蓝、菠菜、桃子、木瓜、橘子等富含叶黄素的深色蔬菜或黄色水果。	______	Eat more dark vegetables or yellow fruits like kale, spinach, peaches, papaya, oranges etc.
如有视力下降、眼胀眼痛、视物模糊变形等症状，请及时就诊。	______	If you have aymptoms such as vision loss, eye swelling and eye pain, blurred vison and deformation, please see a doctor in time.Otherwise, no medical attention is needed temporarily.
您的体型属于肥胖，减轻体重很有必要，有氧运动结合无氧运动有利于控制体重。	______	You are overwight, and weight loss is necessary. Aerobic exercise combined with anaerobic exercise is conductive to weight control.
是先天性脉络膜血管畸形，属于良性、血管性、错构瘤性病变。一般不需要治疗。	______	It is a confenital choroidal vascular malforamtion, which belongs to benign, vascular, hamartomatous pathyology.No treatment is generally required.
眼底可见糖网特征性病理改变；如有糖尿病史，提示有糖尿病性视网膜病变可能。	______	Characteristic pathological changes of the sugar mesh can be seen in the fundus, if there is a history of diabetes mellitus, suggesting the possibility of diabetic retinopathy.
视网膜存在严重病变高风险，视力可能受到严重影响，建议立即到医院眼科就诊。	______	The retina has a high risk of severe pathology, and its strength may be seriously affected.It is recommended to go to the hospital ophthalmology department immediately.
贫血会导致皮肤苍白干燥，严重的贫血患者甚至出现指甲断裂以及杵状指的症状。	______	The Anemia can cause pale and dry skin, and severe anemia patients even have symptoms like broken nails and clubbing.
积极控制血糖，可服用降血糖、血脂类药物，以及眼部用药。原发闭角型青光眼：1.缩瞳剂：如1%-2%毛果芸香碱滴眼液；2.减少房水生成药物：眼部滴用β肾上腺能受体阻滞剂，口服乙酰唑胺；3.脱水剂：口服甘油盐水或静脉注射甘露醇；4.辅助用药：给予止吐、镇静、安眠的药物。眼部滴用糖皮质激素有助于减轻眼部充血和虹膜炎症反应。原发开角型青光眼：1.β受体阻滞剂；2.肾上腺素能药物；3.前列腺素制剂；4.缩瞳剂；5.碳酸酐酶抑制剂。	______	To actively control blood sugar, you can take hypoglycemic, blood lipid drugs, and eye medication.Primary angle-closure-type glaucoma:1.myotic:for example 1-2% Mucrualkali eye frops;2.Reduce aqueous humor frugs:wyw frops with adrenal gland beta blockers, oral βacetazolamide;3.Dehydration agent:oral glycerol saline or intravenous mannitol;4.Adjuvant drugs:give anti-emetic, sedation, sleep frugd.Glaucocorticoid administration in eye drops can help to reduce ocular congeation and iris inflammatory responses.Primary open-angle glaucoma:1.receptor blocker;2.adrenergic drugs;3.prostaglandin preparation;pupil constrictor;5.carbonic anhydrase inhibitor.
可使用空气净化器等设备。如果室外空气质量差，减少室外活动时间，做好防护。PM浓度每增加10μg/m3，高血压患病风险增加14%，超重和肥胖者风险更高。	______	Air purifiers and other equipment can be used.If the outdoor air quality is poor, reduce the time of outdoor activity and take good protection.For every 10μg/m3 increase in PM concentration,a 14% increased risk of hypertension and a higher risk among overweight and obese individuals.
严重贫血可能导致慢性萎缩性胃炎、胆道结石、舌萎缩、异食癖、吞咽困难等表现。	______	Severe anemia may lead to manifestations such as chronic atrophic gastritis, biliary stones, tongue atrophy, pica and dysphagia.
控制体重和腰围，饮食少盐，减轻精神压力，坚持有氧运动，远离烟酒和空气污染。	______	Control your weight and waist circumference, eat less salt, reduce mental stress, adhere to aerobic exercise, and stay away from tobacco, alcohol and air pollution.
眼底可见脉络膜或者视网膜色泽与形态异常，提示脉络膜疾病或者视网膜病变可能。	______	Abnormal choroidal or retinal color and morphology can be seen in the fundus, suggesting the possibility of the choroidal disease or retinopathy.
视网膜可见多个出血点、静脉串珠改变或微血管异常并伴有新生血管或玻璃体出血。	______	Multiple bleeding spots, venous bead changes or microvascular abnormalities with neovascular or vitreous hemorrhage.
视网膜可见玻璃膜疣、黄斑区色素异常、新生血管性病变或地图样萎缩等类似改变。	______	Similar changes like drusen/ abnormal pigmentation in macular area, neovascular pathology or geographic atrophy are visible in the retina.
黄斑区出现“地图样”大片色素萎缩表现。	______	Similar changes like drusen/ abnormal pigmentation in macular area, neovascular pathology or geographic atrophy are visible in the retina.
黄斑区色素异常，并伴有脉络膜新生血管（CNV）表现。	______	Similar changes like drusen/ abnormal pigmentation in macular area, neovascular pathology or geographic atrophy are visible in the retina.
贫血可能导致尿量发生改变，育龄期妇女可能出现月经紊乱、减少甚至闭经的发生。	______	Anemia may lead to changes in urine output, and women of childbearing age may lead to menstrual disorders, reduction and even amenorrhea.
贫血可能诱发肾功能减退甚至衰竭，导致性功能减退，还可能导致不孕不育的发生。	______	Anemia may induce renal dysfunction or even failure, sexual dysfunction and may also lead to infertility.
病理性近视可以引起黄斑、视神经损伤、弱视、青光眼、白内障、玻璃体混浊、视网 膜脱离等多种眼科疾病，从而导致视觉损害。豹纹状眼底，是病理性近视的一种初期表现，也存在于部分非近视的眼底。	______	Pathological myopia can cause macular disease, optic nerve damage, amblyopia, glaucoma, cataract, vitreous opacity, retinal detachment and other eye diseases, thus leading to visual damage.Lepord parttern fundus, which is an initial manifestation of pathological myopia, also exists in some non-myopic fundus.
各种急性或慢性失血，外伤、女性月经量过大、消化道出血等会导致红细胞大量丢失。	______	All kinds of acute or chronic blood loss, trauma, female menstrual volume, gastrointestinal bleeding will lead to a large loss of erythrocyte.
因瞳孔较小或白内障等原因，导致图像略有模糊，在可辨识范围内未见明显眼底异常。	______	Due to the small pupil or cataract, the image was slightly blurred, and no obvious fundus abnormalities were found within the recognizable range.
